"","gsector","datadate","Mkt.Cap"
"3992",30,20181119,1263253528160
"3993",30,20181120,1237347060820
"3994",30,20181121,1228748735610
"3995",30,20181123,1232777697380
"3996",30,20181126,1234616548170
"3997",30,20181127,1240283553340
"3998",30,20181128,1256892189260
"3999",30,20181129,1253251416030
"4000",30,20181130,1267965875890
"4001",30,20181203,1258020043260
"4002",30,20181204,1241960124660
"4003",30,20181206,1233383121140
"4004",30,20181207,1219943469520
"4005",30,20181210,1223449896860
"4006",30,20181211,1228608321260
"4007",30,20181212,1227373479820
"4008",30,20181213,1236627968580
"4009",30,20181214,1220157037800
"4010",30,20181217,1195365908840
"4011",30,20181218,1185062498980
"4012",30,20181219,1172268628720
"4013",30,20181220,1153272843040
"4014",30,20181221,1144032211440
"4015",30,20181224,1115143475780
"4016",30,20181226,1148953572580
"4017",30,20181227,1160185096180
"4018",30,20181228,1159326623980
"4019",30,20181231,1164595807560
"4020",30,20190102,1160547287800
"4021",30,20190103,1153915067160
"4022",30,20190104,1177908738960
"4023",30,20190107,1172781995260
"4024",30,20190108,1182235762340
"4025",30,20190109,1167867816420
"4026",30,20190110,1173309998020
"4027",30,20190111,1183072920540
"4028",30,20190114,1176636241480
"4029",30,20190115,1188994893900
"4030",30,20190116,1179791785320
"4031",30,20190117,1186767566560
"4032",30,20190118,1200530102120
"4033",30,20190122,1195564701960
"4034",30,20190123,1218349503600
"4035",30,20190124,1207341714720
"4036",30,20190125,1202689946660
"4037",30,20190128,1201759320940
"4038",30,20190129,1203809783500
"4039",30,20190130,1207025321200
"4040",30,20190131,1224095468820
"4041",30,20190201,1222635176280
"4042",30,20190204,1232782774000
"4043",30,20190205,1237272270680
"4044",30,20190206,1236237534200
"4045",30,20190207,1237956582560
"4046",30,20190208,1240080305260
"4047",30,20190211,1241996595280
"4048",30,20190212,1251862338460
"4049",30,20190213,1258902768420
"4050",30,20190214,1235773124660
"4051",30,20190215,1248595229980
"4052",30,20190219,1256136823020
"4053",30,20190220,1252622476300
"4054",30,20190221,1256975836720
"4055",30,20190222,1255276545280
"4056",30,20190225,1247837849960
"4057",30,20190226,1247131128580
"4058",30,20190227,1241201577820
"4059",30,20190228,1250464546160
"4060",30,20190301,1254348083760
"4061",30,20190304,1256097981420
"4062",30,20190305,1258695044700
"4063",30,20190306,1258095353180
"4064",30,20190307,1250889183880
"4065",30,20190308,1249999143940
"4066",30,20190311,1265688679160
"4067",30,20190312,1265519172070
"4068",30,20190313,1272949181520
"4069",30,20190314,1267204687760
"4070",30,20190315,1275448260800
"4071",30,20190318,1280657383890
"4072",30,20190319,1286428004240
"4073",30,20190320,1282919608310
"4074",30,20190321,1291547785760
"4075",30,20190322,1282805103480
"4076",30,20190325,1279274056560
"4077",30,20190326,1291069452670
"4078",30,20190327,1285243163080
"4079",30,20190328,1287216479900
"4080",30,20190329,1292248228990
"4081",35,20151231,2243907202600
"4082",35,20160104,2210139148080
"4083",35,20160105,2222402649370
"4084",35,20160106,2201439230600
"4085",35,20160107,2160002818010
"4086",35,20160108,2135542536730
"4087",35,20160111,2123920364180
"4088",35,20160112,2146150136640
"4089",35,20160113,2099560342810
"4090",35,20160114,2147000083570
"4091",35,20160115,2111153833430
"4092",35,20160119,2121330606860
"4093",35,20160120,2111868069170
"4094",35,20160121,2109324075200
"4095",35,20160122,2146973239600
"4096",35,20160125,2132061938000
"4097",35,20160126,2160612396830
"4098",35,20160127,2137672195100
"4099",35,20160128,2102239013860
"4100",35,20160129,2135017361790
"4101",35,20160201,2133860235210
"4102",35,20160202,2107367483130
"4103",35,20160203,2116322050740
"4104",35,20160204,2090500313870
"4105",35,20160205,2058782761650
"4106",35,20160208,2029545735750
"4107",35,20160209,2036475266800
"4108",35,20160210,2048138928970
"4109",35,20160211,2027271227460
"4110",35,20160212,2049048695651
"4111",35,20160216,2081976897670
"4112",35,20160217,2092003751440
"4113",35,20160218,2085039943280
"4114",35,20160219,2084979848430
"4115",35,20160222,2100820132920
"4116",35,20160223,2085509952945
"4117",35,20160224,2084218501250
"4118",35,20160225,2106599969820
"4119",35,20160226,2095164875130
"4120",35,20160229,2065865858910
"4121",35,20160301,2106558392160
"4122",35,20160302,2110666350282.6
"4123",35,20160303,2100367744380
"4124",35,20160304,2105901227810
"4125",35,20160307,2117086103590
"4126",35,20160308,2105638585050
"4127",35,20160309,2109816214170
"4128",35,20160310,2115349454830
"4129",35,20160311,2147999857220
"4130",35,20160314,2144178094890
"4131",35,20160315,2119684189520
"4132",35,20160316,2119268654300
"4133",35,20160317,2113977377750
"4134",35,20160318,2123232169720
"4135",35,20160321,2130533047020
"4136",35,20160322,2142698775640
"4137",35,20160323,2132283264710
"4138",35,20160324,2125336372110
"4139",35,20160328,2122480738980
"4140",35,20160329,2140148768840
"4141",35,20160330,2145749778920
"4142",35,20160331,2139726723743
"4143",35,20160401,2152361260510
"4144",35,20160404,2172804693670
"4145",35,20160405,2167678100208
"4146",35,20160406,2224715279500
"4147",35,20160407,2205160007740
"4148",35,20160408,2200826900410
"4149",35,20160411,2196203967130
"4150",35,20160412,2214151508630
"4151",35,20160413,2226011027560
"4152",35,20160414,2235889905300
"4153",35,20160415,2235142693420
"4154",35,20160418,2250518837575
"4155",35,20160419,2267208592170
"4156",35,20160420,2273476642910
"4157",35,20160421,2275781022440
"4158",35,20160422,2279532150330
"4159",35,20160425,2276635084420
"4160",35,20160426,2264316000240
"4161",35,20160427,2265988407360
"4162",35,20160428,2253616284910
"4163",35,20160429,2222575671560
"4164",35,20160502,2235596174700
"4165",35,20160503,2227879870426
"4166",35,20160504,2201865096940
"4167",35,20160505,2203300898140
"4168",35,20160506,2194466643290
"4169",35,20160509,2212462789460
"4170",35,20160510,2228924962600
"4171",35,20160511,2206788632764
"4172",35,20160512,2198103837770
"4173",35,20160513,2186067611189.2
"4174",35,20160516,2208785578640
"4175",35,20160517,2188412065370
"4176",35,20160518,2195916974538
"4177",35,20160519,2173303792522
"4178",35,20160520,2191367121900
"4179",35,20160523,2189159516520
"4180",35,20160524,2220584420850
"4181",35,20160525,2241682787400
"4182",35,20160526,2241313463550
"4183",35,20160527,2244283150660
"4184",35,20160531,2241252303040
"4185",35,20160601,2240188276500
"4186",35,20160602,2262350948630
"4187",35,20160603,2267636799010
"4188",35,20160606,2281522948330
"4189",35,20160607,2276442902462.5
"4190",35,20160608,2281369177274
"4191",35,20160609,2271746511450
"4192",35,20160610,2247046769410
"4193",35,20160613,2224798997230
"4194",35,20160614,2211811406360
"4195",35,20160615,2203311893732.5
"4196",35,20160616,2215272028480
"4197",35,20160617,2197412886010
"4198",35,20160620,2224973975970
"4199",35,20160621,2225552299497.5
"4200",35,20160622,2232584894190
"4201",35,20160623,2262319167845
"4202",35,20160624,2195715521770
"4203",35,20160627,2179159657755
"4204",35,20160628,2225081975817.5
"4205",35,20160629,2264493735110
"4206",35,20160630,2297764960690
"4207",35,20160701,2305073463150
"4208",35,20160705,2293869010430
"4209",35,20160706,2308685725270
"4210",35,20160707,2303638622867.5
"4211",35,20160708,2319388057307.5
"4212",35,20160711,2321255946750
"4213",35,20160712,2329974495640
"4214",35,20160713,2328947823485
"4215",35,20160714,2336127411080
"4216",35,20160715,2334528759965
"4217",35,20160718,2335257092645
"4218",35,20160719,2330830500420
"4219",35,20160720,2345691126570
"4220",35,20160721,2343191361830
"4221",35,20160722,2349218664930
"4222",35,20160725,2351229320900
"4223",35,20160726,2347555600610
"4224",35,20160727,2360315753150
"4225",35,20160728,2361439651470
"4226",35,20160729,2369977473790
"4227",35,20160801,2378810783430
"4228",35,20160802,2369135345170
"4229",35,20160803,2344417681120
"4230",35,20160804,2344272969930
"4231",35,20160805,2349041186110
"4232",35,20160808,2328485797640
"4233",35,20160809,2331094904270
"4234",35,20160810,2319989378100
"4235",35,20160811,2330306806310
"4236",35,20160812,2325323598700
"4237",35,20160815,2327418773253
"4238",35,20160816,2309219308400
"4239",35,20160817,2321588609560
"4240",35,20160818,2320595816410
"4241",35,20160819,2310171396385
"4242",35,20160822,2308569122780
"4243",35,20160823,2312624134640
"4244",35,20160824,2286045115520
"4245",35,20160825,2274034954390
"4246",35,20160826,2278270229470
"4247",35,20160829,2286550282485
"4248",35,20160830,2274063971880
"4249",35,20160831,2271828656570
"4250",35,20160901,2259026165730
"4251",35,20160902,2276179482240
"4252",35,20160906,2280777176950
"4253",35,20160907,2276624594380
"4254",35,20160908,2277542411430
"4255",35,20160909,2230977057150
"4256",35,20160912,2268203033890
"4257",35,20160913,2234322830450
"4258",35,20160914,2241781522710
"4259",35,20160915,2259025796875
"4260",35,20160916,2255394510195
"4261",35,20160919,2250168116175
"4262",35,20160920,2264226582235
"4263",35,20160921,2280353852020
"4264",35,20160922,2293364455580
"4265",35,20160923,2284948855690
"4266",35,20160926,2259116823540
"4267",35,20160927,2270345994750
"4268",35,20160928,2276879593760
"4269",35,20160929,2234488449250
"4270",35,20160930,2250545211850
"4271",35,20161003,2248506846310
"4272",35,20161004,2246348829810
"4273",35,20161005,2252611265470
"4274",35,20161006,2239038023160
"4275",35,20161007,2239639325120
"4276",35,20161010,2251891289200
"4277",35,20161011,2205657293640
"4278",35,20161012,2192917332570
"4279",35,20161013,2196151596085
"4280",35,20161014,2178227748900
"4281",35,20161017,2175951044450
"4282",35,20161018,2189630695200
"4283",35,20161019,2180001209450
"4284",35,20161020,2189730080870
"4285",35,20161021,2173475621620
"4286",35,20161024,2168828267580
"4287",35,20161025,2155587178315
"4288",35,20161026,2147526064852.5
"4289",35,20161027,2154252672445.5
"4290",35,20161028,2106543946010
"4291",35,20161031,2101953214200
"4292",35,20161101,2090615294597.5
"4293",35,20161102,2081748235610
"4294",35,20161103,2057344688920
"4295",35,20161104,2063365519280
"4296",35,20161107,2095623817390
"4297",35,20161108,2101707515174
"4298",35,20161109,2173128296780
"4299",35,20161110,2186172076560
"4300",35,20161111,2157968999960
"4301",35,20161114,2141244919705.2
"4302",35,20161115,2143492910500
"4303",35,20161116,2129955300400
"4304",35,20161117,2134193705826
"4305",35,20161118,2105260092250
"4306",35,20161121,2106877858050
"4307",35,20161122,2070926638610
"4308",35,20161123,2073457795148
"4309",35,20161125,2092256272160
"4310",35,20161128,2074154377140
"4311",35,20161129,2082772947040
"4312",35,20161130,2069540844336
"4313",35,20161201,2051595955480
"4314",35,20161202,2064469832280
"4315",35,20161205,2065448570810
"4316",35,20161206,2067036173600
"4317",35,20161207,2054535757510
"4318",35,20161208,2049445967380
"4319",35,20161209,2082021715210
"4320",35,20161212,2098183487874
"4321",35,20161213,2120438449240
"4322",35,20161214,2108053911660
"4323",35,20161215,2120563876680
"4324",35,20161216,2126103612930
"4325",35,20161219,2118472844880
"4326",35,20161220,2115835939470
"4327",35,20161221,2103515390960
"4328",35,20161222,2104742145410
"4329",35,20161223,2113971403460
"4330",35,20161227,2115435980820
"4331",35,20161228,2101803270320
"4332",35,20161229,2109230496290
"4333",35,20161230,2109615223350
"4334",35,20170103,2129350955033.2
"4335",35,20170104,2140620381941
"4336",35,20170105,2158402569041
"4337",35,20170106,2170365551190
"4338",35,20170109,2181294068130
"4339",35,20170110,2175588883460
"4340",35,20170111,2157318092230
"4341",35,20170112,2154790239190
"4342",35,20170113,2159169557300
"4343",35,20170117,2152641433350
"4344",35,20170118,2143382804610
"4345",35,20170119,2126425197200
"4346",35,20170120,2133947708980
"4347",35,20170123,2124340050700
"4348",35,20170124,2108309912190
"4349",35,20170125,2125034538250
"4350",35,20170126,2120005017720
"4351",35,20170127,2136390236020
"4352",35,20170130,2128800843620
"4353",35,20170131,2156966876070
"4354",35,20170201,2165514383030
"4355",35,20170202,2159529316740
"4356",35,20170203,2174806715620
"4357",35,20170206,2174429465450
"4358",35,20170207,2172026530700
"4359",35,20170208,2167896351540
"4360",35,20170209,2179708391390
"4361",35,20170210,2185592501770
"4362",35,20170213,2195902987840
"4363",35,20170214,2204649354130
"4364",35,20170215,2225940806390
"4365",35,20170216,2236193404590
"4366",35,20170217,2243048258630
"4367",35,20170221,2249472769112
"4368",35,20170222,2241219907540
"4369",35,20170223,2264412848990
"4370",35,20170224,2270017596710
"4371",35,20170227,2273498737080
"4372",35,20170228,2268713742360
"4373",35,20170301,2278076384380
"4374",35,20170302,2275743370160
"4375",35,20170303,2287329474170
"4376",35,20170306,2278438749520
"4377",35,20170307,2262385350540
"4378",35,20170308,2263424538370
"4379",35,20170309,2279181831800
"4380",35,20170310,2287139300290
"4381",35,20170313,2287831558190
"4382",35,20170314,2283666286100
"4383",35,20170315,2306383338170
"4384",35,20170316,2296775480030
"4385",35,20170317,2283493435340
"4386",35,20170320,2283851317360
"4387",35,20170321,2269458745860
"4388",35,20170322,2268764640350
"4389",35,20170323,2262858562110
"4390",35,20170324,2258866922276
"4391",35,20170327,2267547066976
"4392",35,20170328,2265190730990
"4393",35,20170329,2262560681160
"4394",35,20170330,2261271830690
"4395",35,20170331,2256600311250
"4396",35,20170403,2256040557130
"4397",35,20170404,2263476729520
"4398",35,20170405,2253069941610
"4399",35,20170406,2248022910860
"4400",35,20170407,2249549657060
"4401",35,20170410,2242491154510
"4402",35,20170411,2246787919040
"4403",35,20170412,2250844910010
"4404",35,20170413,2241659935350
"4405",35,20170417,2248367553660
"4406",35,20170418,2225683143790
"4407",35,20170419,2222441171620
"4408",35,20170420,2231221988060
"4409",35,20170421,2220052941890
"4410",35,20170424,2245428404250
"4411",35,20170425,2261442510090
"4412",35,20170426,2263055146520
"4413",35,20170427,2269694066100
"4414",35,20170428,2269852533750
"4415",35,20170501,2269178619400
"4416",35,20170502,2282250937730
"4417",35,20170503,2278125468150
"4418",35,20170504,2295680331610
"4419",35,20170505,2294256967510
"4420",35,20170508,2287294755320
"4421",35,20170509,2284760246950
"4422",35,20170510,2284425061951
"4423",35,20170511,2282414592031
"4424",35,20170512,2295165269980
"4425",35,20170515,2308373872330
"4426",35,20170516,2308376617500
"4427",35,20170517,2283741156570
"4428",35,20170518,2286872708470
"4429",35,20170519,2293093311470.2
"4430",35,20170522,2295476783710
"4431",35,20170523,2299476475460
"4432",35,20170524,2305177400620
"4433",35,20170525,2308926520190
"4434",35,20170526,2303556171750
"4435",35,20170530,2306956050050
"4436",35,20170531,2327321058170
"4437",35,20170601,2342416659490
"4438",35,20170602,2357306542320
"4439",35,20170605,2351431114990
"4440",35,20170606,2346812650630
"4441",35,20170607,2348322897070
"4442",35,20170608,2341663003190
"4443",35,20170609,2352547684650
"4444",35,20170612,2351660636090
"4445",35,20170613,2352974964100
"4446",35,20170614,2362064306520
"4447",35,20170615,2355452858770
"4448",35,20170616,2364256572780
"4449",35,20170619,2379462897290
"4450",35,20170620,2383238904934
"4451",35,20170621,2401872726535.6
"4452",35,20170622,2441263590570
"4453",35,20170623,2436587131535.6
"4454",35,20170626,2433914173825.6
"4455",35,20170627,2415804661660
"4456",35,20170628,2415639398770
"4457",35,20170629,2393335725710
"4458",35,20170630,2389744529310
"4459",35,20170703,2392752415050
"4460",35,20170705,2395708639735
"4461",35,20170706,2368790409460
"4462",35,20170707,2376416385240
"4463",35,20170710,2369779844040
"4464",35,20170711,2360622585290
"4465",35,20170712,2379672456400
"4466",35,20170713,2378815411550
"4467",35,20170714,2394381513610
"4468",35,20170717,2384658196210
"4469",35,20170718,2393770287230
"4470",35,20170719,2408152972570
"4471",35,20170720,2425902382330
"4472",35,20170721,2419921100610
"4473",35,20170724,2404547704160
"4474",35,20170725,2389378610670
"4475",35,20170726,2372869250608.2
"4476",35,20170727,2363517249178
"4477",35,20170728,2371527692690
"4478",35,20170731,2371525402230
"4479",35,20170801,2369385841950
"4480",35,20170802,2367899306130
"4481",35,20170803,2375247256490
"4482",35,20170804,2371761195450
"4483",35,20170807,2364553877050
"4484",35,20170808,2355573608350
"4485",35,20170809,2363227175510
"4486",35,20170810,2341491398680
"4487",35,20170811,2342868274200
"4488",35,20170814,2357273256620
"4489",35,20170815,2353474120670
"4490",35,20170816,2365001144018
"4491",35,20170817,2336315782960
"4492",35,20170818,2328305999200
"4493",35,20170821,2338152697530
"4494",35,20170822,2359180824810
"4495",35,20170823,2347114260700
"4496",35,20170824,2352521772157.8
"4497",35,20170825,2352214896494
"4498",35,20170828,2363214055720
"4499",35,20170829,2370352657120
"4500",35,20170830,2377656091150
"4501",35,20170831,2410463931080
"4502",35,20170901,2409107756110
"4503",35,20170905,2397156765340
"4504",35,20170906,2410512308880
"4505",35,20170907,2436124166628
"4506",35,20170908,2445672207190
"4507",35,20170911,2466555103040
"4508",35,20170912,2477290328490
"4509",35,20170913,2467625318020
"4510",35,20170914,2482314224470
"4511",35,20170915,2473115884420
"4512",35,20170918,2473313703270
"4513",35,20170919,2463453108050
"4514",35,20170920,2467985603990
"4515",35,20170921,2462800810470
"4516",35,20170922,2467321922170
"4517",35,20170925,2459720122370
"4518",35,20170926,2448642797380
"4519",35,20170927,2446865090980
"4520",35,20170928,2452471665830
"4521",35,20170929,2461191861720
"4522",35,20171002,2481705166710
"4523",35,20171003,2484770282670
"4524",35,20171004,2490891684211
"4525",35,20171005,2491129610911
"4526",35,20171006,2490202570071
"4527",35,20171009,2483501510951
"4528",35,20171010,2488497090411.5
"4529",35,20171011,2497347230261.5
"4530",35,20171012,2492614676000
"4531",35,20171013,2484089013733.5
"4532",35,20171016,2480815295000
"4533",35,20171017,2509716142370
"4534",35,20171018,2519108995460
"4535",35,20171019,2533769884160
"4536",35,20171020,2537293714370
"4537",35,20171023,2531964351970
"4538",35,20171024,2507704012910
"4539",35,20171025,2484940205445
"4540",35,20171026,2457555547240
"4541",35,20171027,2448106646540
"4542",35,20171030,2427096860252
"4543",35,20171031,2427628276580
"4544",35,20171101,2430267385200
"4545",35,20171102,2419564340020
"4546",35,20171103,2435165313430
"4547",35,20171106,2426420599125
"4548",35,20171107,2425841791510
"4549",35,20171108,2441416140170
"4550",35,20171109,2432226009680
"4551",35,20171110,2419460092690
"4552",35,20171113,2418967554890
"4553",35,20171114,2412005324580
"4554",35,20171115,2404675949670
"4555",35,20171116,2420915286810
"4556",35,20171117,2415536815880
"4557",35,20171120,2409867567030
"4558",35,20171121,2429696204130
"4559",35,20171122,2426850630740
"4560",35,20171124,2436694523120
"4561",35,20171127,2434559355700
"4562",35,20171128,2456921527210
"4563",35,20171129,2460390315420
"4564",35,20171130,2472624004700
"4565",35,20171201,2475442675160
"4566",35,20171204,2447261638480
"4567",35,20171205,2439922291470
"4568",35,20171206,2436099393960
"4569",35,20171207,2428173922870
"4570",35,20171208,2453201482820
"4571",35,20171211,2465975342720
"4572",35,20171212,2481108608179.4
"4573",35,20171213,2489350406370
"4574",35,20171214,2465226610250
"4575",35,20171215,2480152313980
"4576",35,20171218,2489541035800
"4577",35,20171219,2483733742330
"4578",35,20171220,2471024239530
"4579",35,20171221,2471235626900
"4580",35,20171222,2460812131340
"4581",35,20171226,2460912638040
"4582",35,20171227,2471555609360
"4583",35,20171228,2473312729850
"4584",35,20171229,2461147428490
"4585",35,20180102,2490228517790
"4586",35,20180103,2510379985020
"4587",35,20180104,2513649585830
"4588",35,20180105,2539702288892
"4589",35,20180108,2529522324150
"4590",35,20180109,2544532871010
"4591",35,20180110,2537379729080
"4592",35,20180111,2547752332570
"4593",35,20180112,2569882171070
"4594",35,20180116,2590622560194.8
"4595",35,20180117,2616188895460
"4596",35,20180118,2616922462890
"4597",35,20180119,2622936405140
"4598",35,20180122,2632696402380
"4599",35,20180123,2614415585650
"4600",35,20180124,2631562572990
"4601",35,20180125,2657539068609.6
"4602",35,20180126,2719898207120
"4603",35,20180129,2709593972510
"4604",35,20180130,2651698545410
"4605",35,20180131,2603507915560
"4606",35,20180201,2606995334340
"4607",35,20180202,2573222724370
"4608",35,20180205,2453298215140
"4609",35,20180206,2479627013140
"4610",35,20180207,2475805141870
"4611",35,20180208,2403926349360
"4612",35,20180209,2434341480930
"4613",35,20180212,2456680656080
"4614",35,20180213,2457158890121
"4615",35,20180214,2484518148720
"4616",35,20180215,2508847752520
"4617",35,20180216,2533261712120
"4618",35,20180220,2503816586580
"4619",35,20180221,2492336286930
"4620",35,20180222,2492095952030
"4621",35,20180223,2521477842320
"4622",35,20180226,2552796080890
"4623",35,20180227,2518202650320
"4624",35,20180228,2477834570150
"4625",35,20180301,2443422989520
"4626",35,20180302,2462992335866.9
"4627",35,20180305,2487860211410
"4628",35,20180306,2476336809449
"4629",35,20180307,2487114046120
"4630",35,20180308,2509983121540
"4631",35,20180309,2534789204070
"4632",35,20180312,2529626067510
"4633",35,20180313,2533844531520
"4634",35,20180314,2517319058170
"4635",35,20180315,2512881384994
"4636",35,20180316,2520655459550
"4637",35,20180319,2478367966800
"4638",35,20180320,2484453347285
"4639",35,20180321,2475686809065
"4640",35,20180322,2404847610540
"4641",35,20180323,2372767969710
"4642",35,20180326,2411357446452
"4643",35,20180327,2399429323732
"4644",35,20180328,2421103381170
"4645",35,20180329,2422323404380
"4646",35,20180402,2380474433700
"4647",35,20180403,2416459684470
"4648",35,20180404,2450625210018
"4649",35,20180405,2450320571630
"4650",35,20180406,2408979488265
"4651",35,20180409,2436669820360
"4652",35,20180410,2474916919086.8
"4653",35,20180411,2453438497450
"4654",35,20180412,2456579379270
"4655",35,20180413,2456739376658
"4656",35,20180416,2475226919668
"4657",35,20180417,2488347199275
"4658",35,20180418,2478132102855
"4659",35,20180419,2456168227520
"4660",35,20180420,2445523579280
"4661",35,20180423,2456763096110
"4662",35,20180424,2445603300760
"4663",35,20180425,2434480888800
"4664",35,20180426,2463225805580
"4665",35,20180427,2476382399610
"4666",35,20180430,2440095534310
"4667",35,20180501,2437495479700
"4668",35,20180502,2404325519250
"4669",35,20180503,2397525170690
"4670",35,20180504,2412173294915
"4671",35,20180507,2413730228460
"4672",35,20180508,2406785833640
"4673",35,20180509,2417453871670
"4674",35,20180510,2432308552950
"4675",35,20180511,2463268374360
"4676",35,20180514,2480661142750
"4677",35,20180515,2447500017910
"4678",35,20180516,2459747556610
"4679",35,20180517,2453419406290
"4680",35,20180518,2462394895010
"4681",35,20180521,2466136625390
"4682",35,20180522,2461534236630
"4683",35,20180523,2464645701750
"4684",35,20180524,2454992374190
"4685",35,20180525,2446264346038.9
"4686",35,20180529,2417976587110
"4687",35,20180530,2454550126600
"4688",35,20180531,2435195838587.1
"4689",35,20180601,2458568454860
"4690",35,20180604,2474537079085
"4691",35,20180605,2462474178805
"4692",35,20180606,2484297872290
"4693",35,20180607,2479688296310
"4694",35,20180608,2489976818870
"4695",35,20180611,2487879481670
"4696",35,20180612,2483406635630
"4697",35,20180613,2478212120290
"4698",35,20180614,2489138692480
"4699",35,20180615,2491072118570
"4700",35,20180618,2468807343420
"4701",35,20180619,2469037129850
"4702",35,20180620,2468239230840
"4703",35,20180621,2458991018250
"4704",35,20180622,2470294916060
"4705",35,20180625,2447046202110
"4706",35,20180626,2439120794070
"4707",35,20180627,2419793094050
"4708",35,20180628,2425383664150
"4709",35,20180629,2440914136630
"4710",35,20180702,2441631799096
"4711",35,20180703,2454519297035
"4712",35,20180705,2482359583830
"4713",35,20180706,2505268365620
"4714",35,20180709,2517207899335.7
"4715",35,20180710,2536518029200
"4716",35,20180711,2510384183410
"4717",35,20180712,2543109505150
"4718",35,20180713,2547256418935
"4719",35,20180716,2525768359100
"4720",35,20180717,2540766741770
"4721",35,20180718,2547292844280
"4722",35,20180719,2527792701270
"4723",35,20180720,2533225050180
"4724",35,20180723,2534454399815
"4725",35,20180724,2567648239960
"4726",35,20180725,2582030618320
"4727",35,20180726,2589960684000
"4728",35,20180727,2583161222460
"4729",35,20180730,2590748223670
"4730",35,20180731,2617566902020
"4731",35,20180801,2612448270460
"4732",35,20180802,2603066553010
"4733",35,20180803,2620329705490
"4734",35,20180806,2627383748290
"4735",35,20180807,2626628088720
"4736",35,20180808,2616837499525
"4737",35,20180809,2609903478920
"4738",35,20180810,2597204332430
"4739",35,20180813,2593841988090
"4740",35,20180814,2596187103999.4
"4741",35,20180815,2601484805590
"4742",35,20180816,2623669172965
"4743",35,20180817,2637071670550
"4744",35,20180820,2649689443090
"4745",35,20180821,2653914547450
"4746",35,20180822,2657293664390
"4747",35,20180823,2649733574700
"4748",35,20180824,2660981129380
"4749",35,20180827,2670352983700
"4750",35,20180828,2663512055090
"4751",35,20180829,2673876674420
"4752",35,20180830,2668744795270
"4753",35,20180831,2659389003780
"4754",35,20180904,2641116569630
"4755",35,20180905,2644487218335
"4756",35,20180906,2641306873530
"4757",35,20180907,2645270253570
"4758",35,20180910,2644993693700
"4759",35,20180911,2644602272410
"4760",35,20180912,2661020173730
"4761",35,20180913,2687978634000
"4762",35,20180914,2674774500910
"4763",35,20180917,2672507293931
"4764",35,20180918,2678565477310
"4765",35,20180919,2674657851380
"4766",35,20180920,2698247212840
"4767",35,20180921,2705892272420
"4768",35,20180924,2707713121820
"4769",35,20180925,2704721802708.8
"4770",35,20180926,2709792223380
"4771",35,20180927,2716035336570
"4772",35,20180928,2717783434360
"4773",35,20181001,2733261882601
"4774",35,20181002,2735135411920
"4775",35,20181003,2737203609750
"4776",35,20181004,2711454727780
"4777",35,20181005,2711139944750
"4778",35,20181008,2706520551470
"4779",35,20181009,2710798618930
"4780",35,20181010,2663497363160
"4781",35,20181011,2597690318950
"4782",35,20181012,2621049625890
"4783",35,20181015,2618260190920
"4784",35,20181016,2687589909340
"4785",35,20181017,2698753153400
"4786",35,20181018,2681454259120
"4787",35,20181019,2681380723238
"4788",35,20181022,2665598304168
"4789",35,20181023,2659208327930
"4790",35,20181024,2582429679790
"4791",35,20181025,2614188279010
"4792",35,20181026,2590570507600
"4793",35,20181029,2603401182810
"4794",35,20181030,2627015047910
"4795",35,20181031,2627252251980
"4796",35,20181101,2652341887070
"4797",35,20181102,2629988621370
"4798",35,20181105,2661752702190
"4799",35,20181106,2655627015680
"4800",35,20181107,2721588454290
"4801",35,20181108,2730471371520
"4802",35,20181109,2728076257180
"4803",35,20181112,2705864438310
"4804",35,20181113,2695448906450
"4805",35,20181114,2674219300550
"4806",35,20181115,2683626033480
"4807",35,20181116,2710473943130
"4808",35,20181119,2707888588300
"4809",35,20181120,2680614760440
"4810",35,20181121,2662593256770
"4811",35,20181123,2662281364120
"4812",35,20181126,2675856431040
"4813",35,20181127,2700185030180
"4814",35,20181128,2756627569150
"4815",35,20181129,2774249968930
"4816",35,20181130,2808174426210
"4817",35,20181203,2781777436180
"4818",35,20181204,2737688167420
"4819",35,20181206,2722942609130
"4820",35,20181207,2671590845090
"4821",35,20181210,2677849789400
"4822",35,20181211,2682228578820
"4823",35,20181212,2702610139810
"4824",35,20181213,2714681268705
"4825",35,20181214,2629679485010
"4826",35,20181217,2581630305740
"4827",35,20181218,2564142470560
"4828",35,20181219,2549466453380
"4829",35,20181220,2539205475190
"4830",35,20181221,2515644963677.5
"4831",35,20181224,2454138900840
"4832",35,20181226,2547258672120
"4833",35,20181227,2566715762380
"4834",35,20181228,2576082421070
"4835",35,20181231,2606616987880
"4836",35,20190102,2568528070950
"4837",35,20190103,2528221419580
"4838",35,20190104,2585117263250
"4839",35,20190107,2583907547530
"4840",35,20190108,2607771825130
"4841",35,20190109,2612695630050
"4842",35,20190110,2610315053980
"4843",35,20190111,2614721680890
"4844",35,20190114,2576274597370
"4845",35,20190115,2613413733170
"4846",35,20190116,2602153734260
"4847",35,20190117,2630712284530
"4848",35,20190118,2650674477670
"4849",35,20190122,2634673977360
"4850",35,20190123,2631928545460
"4851",35,20190124,2593973029840
"4852",35,20190125,2587583259370
"4853",35,20190128,2565311304100
"4854",35,20190129,2586684730630
"4855",35,20190130,2607534693580
"4856",35,20190131,2637718373320
"4857",35,20190201,2653300985750
"4858",35,20190204,2645578289720
"4859",35,20190205,2646216209480
"4860",35,20190206,2663135597009.4
